country,date,forest area,life expectancy at birth
Malaysia,2000-01-01,196913.5,72.594
Malaysia,1999-01-01,197840.65,72.418
Malaysia,1998-01-01,198767.8,72.257
Malaysia,1997-01-01,199694.95,72.11
Malaysia,1996-01-01,200622.1,71.972
Malaysia,1995-01-01,201549.25,71.834
Malaysia,1994-01-01,202476.4,71.687
Malaysia,1993-01-01,203403.55,71.519
Malaysia,1992-01-01,204330.7,71.326
Malaysia,1991-01-01,205257.85,71.106
Malaysia,1990-01-01,206185.0,70.865
Malaysia,1989-01-01,,70.612
Malaysia,1988-01-01,,70.358
Malaysia,1987-01-01,,70.11
Malaysia,1986-01-01,,69.866
Malaysia,1985-01-01,,69.621
Malaysia,1984-01-01,,69.366
Malaysia,1983-01-01,,69.09
Malaysia,1982-01-01,,68.788
Malaysia,1981-01-01,,68.461
Malaysia,1980-01-01,,68.117
Malaysia,1979-01-01,,67.766
Malaysia,1978-01-01,,67.42
Malaysia,1977-01-01,,67.085
Malaysia,1976-01-01,,66.761
Malaysia,1975-01-01,,66.442
Malaysia,1974-01-01,,66.117
Malaysia,1973-01-01,,65.775
Malaysia,1972-01-01,,65.407
Malaysia,1971-01-01,,65.013
Malaysia,1970-01-01,,64.595
Malaysia,1969-01-01,,64.161
Malaysia,1968-01-01,,63.719
Malaysia,1967-01-01,,63.277
Malaysia,1966-01-01,,62.833
Malaysia,1965-01-01,,62.39
Malaysia,1964-01-01,,61.943
Malaysia,1963-01-01,,61.486
Malaysia,1962-01-01,,61.012
Malaysia,1961-01-01,,60.515
Malaysia,1960-01-01,,59.991
Namibia,2020-01-01,66389.0,
Namibia,2019-01-01,67099.1,63.708
Namibia,2018-01-01,67809.2,63.373
Namibia,2017-01-01,68519.3,63.021
Namibia,2016-01-01,69229.4,62.625
Namibia,2015-01-01,69939.5,62.119
Namibia,2014-01-01,70649.58,61.425
Namibia,2013-01-01,71359.66,60.513
Namibia,2012-01-01,72069.74,59.387
Namibia,2011-01-01,72779.82,58.085
Namibia,2010-01-01,73489.9,56.665
Namibia,2009-01-01,74199.994,55.207
Namibia,2008-01-01,74910.088,53.817
Namibia,2007-01-01,75620.182,52.593
Namibia,2006-01-01,76330.276,51.609
Namibia,2005-01-01,77040.37,50.931
Namibia,2004-01-01,77750.464,50.6
Namibia,2003-01-01,78460.558,50.589
Namibia,2002-01-01,79170.652,50.862
Namibia,2001-01-01,79880.746,51.399
Namibia,2000-01-01,80590.84,52.192
Namibia,1999-01-01,81300.926,53.231
Namibia,1998-01-01,82011.012,54.462
Namibia,1997-01-01,82721.098,55.806
Namibia,1996-01-01,83431.184,57.179
Namibia,1995-01-01,84141.27,58.479
Namibia,1994-01-01,84851.356,59.609
Namibia,1993-01-01,85561.442,60.516
Namibia,1992-01-01,86271.528,61.165
Namibia,1991-01-01,86981.614,61.531
Namibia,1990-01-01,87691.7,61.608
Namibia,1989-01-01,,61.42
Namibia,1988-01-01,,61.044
Namibia,1987-01-01,,60.556
Namibia,1986-01-01,,60.007
Namibia,1985-01-01,,59.451
Namibia,1984-01-01,,58.933
Namibia,1983-01-01,,58.464
Namibia,1982-01-01,,58.049
Namibia,1981-01-01,,57.69
Namibia,1980-01-01,,57.374
Namibia,1979-01-01,,57.067
Namibia,1978-01-01,,56.731
Namibia,1977-01-01,,56.338
Namibia,1976-01-01,,55.882
Namibia,1975-01-01,,55.369
Namibia,1974-01-01,,54.82
Namibia,1973-01-01,,54.262
Namibia,1972-01-01,,53.714
Namibia,1971-01-01,,53.184
Namibia,1970-01-01,,52.669
Namibia,1969-01-01,,52.163
Namibia,1968-01-01,,51.65
Namibia,1967-01-01,,51.116
Namibia,1966-01-01,,50.554
Namibia,1965-01-01,,49.958
Namibia,1964-01-01,,49.325
Namibia,1963-01-01,,48.656
Namibia,1962-01-01,,47.957
Namibia,1961-01-01,,47.231
Namibia,1960-01-01,,46.483
Nauru,2020-01-01,,
Nauru,2019-01-01,,
Nauru,2018-01-01,0.0,
Nauru,2017-01-01,0.0,
Nauru,2016-01-01,0.0,
Nauru,2015-01-01,0.0,
Nauru,2014-01-01,0.0,
Nauru,2013-01-01,0.0,
Nauru,2012-01-01,0.0,
Nauru,2011-01-01,0.0,
Nauru,2010-01-01,0.0,
Nauru,2009-01-01,0.0,
Nauru,2008-01-01,0.0,
Nauru,2007-01-01,0.0,
Nauru,2006-01-01,0.0,
Nauru,2005-01-01,0.0,
Nauru,2004-01-01,0.0,
Nauru,2003-01-01,0.0,
Nauru,2002-01-01,0.0,
Nauru,2001-01-01,0.0,
Nauru,2000-01-01,0.0,
Nauru,1999-01-01,0.0,
Nauru,1998-01-01,0.0,
Nauru,1997-01-01,0.0,
Nauru,1996-01-01,0.0,
Nauru,1995-01-01,0.0,
Nauru,1994-01-01,0.0,
Nauru,1993-01-01,0.0,
Nauru,1992-01-01,0.0,
Nauru,1991-01-01,0.0,
Nauru,1990-01-01,0.0,
Nauru,1989-01-01,,
Nauru,1988-01-01,,
Nauru,1987-01-01,,
Nauru,1986-01-01,,
Nauru,1985-01-01,,
Nauru,1984-01-01,,
Nauru,1983-01-01,,
Nauru,1982-01-01,,
Nauru,1981-01-01,,
Nauru,1980-01-01,,
Nauru,1979-01-01,,
Nauru,1978-01-01,,
Nauru,1977-01-01,,
Nauru,1976-01-01,,
Nauru,1975-01-01,,
Nauru,1974-01-01,,
Nauru,1973-01-01,,
Nauru,1972-01-01,,
Nauru,1971-01-01,,
Nauru,1970-01-01,,
Nauru,1969-01-01,,
Nauru,1968-01-01,,
Nauru,1967-01-01,,
Nauru,1966-01-01,,
Nauru,1965-01-01,,
Nauru,1964-01-01,,
Nauru,1963-01-01,,
Nauru,1962-01-01,,
Nauru,1961-01-01,,
Nauru,1960-01-01,,
Panama,2020-01-01,42138.4,
Panama,2019-01-01,42252.5,78.506
Panama,2018-01-01,42366.7,78.329
Panama,2017-01-01,42480.8,78.149
Panama,2016-01-01,42595.0,77.964
Panama,2015-01-01,42709.1,77.776
Panama,2014-01-01,42823.26,77.583
Panama,2013-01-01,42937.42,77.386
Panama,2012-01-01,43051.58,77.188
Panama,2011-01-01,43165.74,76.989
Panama,2010-01-01,43279.9,76.792
Panama,2009-01-01,43394.05,76.6
Panama,2008-01-01,43508.2,76.414
Panama,2007-01-01,43622.35,76.234
Panama,2006-01-01,43736.5,76.06
Panama,2005-01-01,43850.65,75.892
Panama,2004-01-01,43964.8,75.728
Panama,2003-01-01,44078.95,75.565
Panama,2002-01-01,44193.1,75.401
Panama,2001-01-01,44307.25,75.233
Panama,2000-01-01,44421.4,75.06
Panama,1999-01-01,44586.66,74.881
Panama,1998-01-01,44751.92,74.694
Panama,1997-01-01,44917.18,74.5
Panama,1996-01-01,45082.44,74.3
Panama,1995-01-01,45247.7,74.092
Panama,1994-01-01,45412.96,73.879
Panama,1993-01-01,45578.22,73.661
Panama,1992-01-01,45743.48,73.439
Panama,1991-01-01,45908.74,73.212
Panama,1990-01-01,46074.0,72.982
Panama,1989-01-01,,72.747
Panama,1988-01-01,,72.506
Panama,1987-01-01,,72.257
Panama,1986-01-01,,72.0
Panama,1985-01-01,,71.732
Panama,1984-01-01,,71.453
Panama,1983-01-01,,71.163
Panama,1982-01-01,,70.858
Panama,1981-01-01,,70.537
Panama,1980-01-01,,70.192
Panama,1979-01-01,,69.818
Panama,1978-01-01,,69.412
Panama,1977-01-01,,68.976
Panama,1976-01-01,,68.513
Panama,1975-01-01,,68.027
Panama,1974-01-01,,67.527
Panama,1973-01-01,,67.02
Panama,1972-01-01,,66.515
Panama,1971-01-01,,66.018
Panama,1970-01-01,,65.532
Panama,1969-01-01,,65.063
Panama,1968-01-01,,64.607
Panama,1967-01-01,,64.16
Panama,1966-01-01,,63.718
Panama,1965-01-01,,63.275
Panama,1964-01-01,,62.824
Panama,1963-01-01,,62.36
Panama,1962-01-01,,61.88
Panama,1961-01-01,,61.38
Panama,1960-01-01,,60.864
Peru,2020-01-01,723303.7,
Peru,2019-01-01,725032.0,76.736
Peru,2018-01-01,726760.4,76.516
Peru,2017-01-01,728347.8,76.286
Peru,2016-01-01,730102.8,76.044
Peru,2015-01-01,731945.3,75.792
Peru,2014-01-01,733655.84,75.529
Peru,2013-01-01,735366.38,75.258
Peru,2012-01-01,737076.92,74.981
Peru,2011-01-01,738787.46,74.697
Peru,2010-01-01,740498.0,74.41
Peru,2009-01-01,741746.03,74.12
Peru,2008-01-01,742994.06,73.826
Peru,2007-01-01,744242.09,73.528
Peru,2006-01-01,745490.12,73.222
Peru,2005-01-01,746738.15,72.908
Peru,2004-01-01,747986.18,72.581
Peru,2003-01-01,749234.21,72.24
Peru,2002-01-01,750482.24,71.882
Peru,2001-01-01,751730.27,71.505
Peru,2000-01-01,752978.3,71.111
Peru,1999-01-01,754129.01,70.7
Peru,1998-01-01,755279.72,70.274
Peru,1997-01-01,756430.43,69.834
Peru,1996-01-01,757581.14,69.378
Peru,1995-01-01,758731.85,68.903
Peru,1994-01-01,759882.56,68.405
Peru,1993-01-01,761033.27,67.88
Peru,1992-01-01,762183.98,67.33
Peru,1991-01-01,763334.69,66.757
Peru,1990-01-01,764485.4,66.165
Peru,1989-01-01,,65.56
Peru,1988-01-01,,64.949
Peru,1987-01-01,,64.338
Peru,1986-01-01,,63.731
Peru,1985-01-01,,63.132
Peru,1984-01-01,,62.542
Peru,1983-01-01,,61.958
Peru,1982-01-01,,61.378
Peru,1981-01-01,,60.804
Peru,1980-01-01,,60.24
Peru,1979-01-01,,59.691
Peru,1978-01-01,,59.158
Peru,1977-01-01,,58.636
Peru,1976-01-01,,58.114
Peru,1975-01-01,,57.575
Peru,1974-01-01,,56.994
Peru,1973-01-01,,56.36
Peru,1972-01-01,,55.671
Peru,1971-01-01,,54.935
Peru,1970-01-01,,54.174
Peru,1969-01-01,,53.42
Peru,1968-01-01,,52.702
Peru,1967-01-01,,52.038
Peru,1966-01-01,,51.432
Peru,1965-01-01,,50.872
Peru,1964-01-01,,50.334
Peru,1963-01-01,,49.792
Peru,1962-01-01,,49.224
Peru,1961-01-01,,48.628
Peru,1960-01-01,,48.012
Philippines,2020-01-01,71885.9,
Philippines,2019-01-01,71537.0,71.231
Philippines,2018-01-01,71188.1,71.095
Philippines,2017-01-01,70839.3,70.952
Philippines,2016-01-01,70490.4,70.802
Philippines,2015-01-01,70141.5,70.644
Philippines,2014-01-01,69792.64,70.481
Philippines,2013-01-01,69443.78,70.315
Philippines,2012-01-01,69094.92,70.149
Philippines,2011-01-01,68746.06,69.984
Philippines,2010-01-01,68397.2,69.823
Philippines,2009-01-01,68866.74,69.667
Philippines,2008-01-01,69336.28,69.515
Philippines,2007-01-01,69805.82,69.37
Philippines,2006-01-01,70275.36,69.233
Philippines,2005-01-01,70744.9,69.112
Philippines,2004-01-01,71214.44,69.013
Philippines,2003-01-01,71683.98,68.937
Philippines,2002-01-01,72153.52,68.88
Philippines,2001-01-01,72623.06,68.835
Philippines,2000-01-01,73092.6,68.793
Philippines,1999-01-01,73562.15,68.744
Philippines,1998-01-01,74031.7,68.675
Philippines,1997-01-01,74501.25,68.574
Philippines,1996-01-01,74970.8,68.431
Philippines,1995-01-01,75440.35,68.231
Philippines,1994-01-01,75909.9,67.962
Philippines,1993-01-01,76379.45,67.628
Philippines,1992-01-01,76849.0,67.239
Philippines,1991-01-01,77318.55,66.811
Philippines,1990-01-01,77788.1,66.366
Philippines,1989-01-01,,65.933
Philippines,1988-01-01,,65.534
Philippines,1987-01-01,,65.186
Philippines,1986-01-01,,64.895
Philippines,1985-01-01,,64.655
Philippines,1984-01-01,,64.451
Philippines,1983-01-01,,64.26
Philippines,1982-01-01,,64.067
Philippines,1981-01-01,,63.87
Philippines,1980-01-01,,63.677
Philippines,1979-01-01,,63.503
Philippines,1978-01-01,,63.362
Philippines,1977-01-01,,63.263
Philippines,1976-01-01,,63.206
Philippines,1975-01-01,,63.183
Philippines,1974-01-01,,63.185
Philippines,1973-01-01,,63.197
Philippines,1972-01-01,,63.202
Philippines,1971-01-01,,63.19
Philippines,1970-01-01,,63.155
Philippines,1969-01-01,,63.097
Philippines,1968-01-01,,63.017
Philippines,1967-01-01,,62.915
Philippines,1966-01-01,,62.784
Philippines,1965-01-01,,62.618
Philippines,1964-01-01,,62.411
Philippines,1963-01-01,,62.16
Philippines,1962-01-01,,61.86
Philippines,1961-01-01,,61.509
Philippines,1960-01-01,,61.105
Palau,2020-01-01,414.1,
Palau,2019-01-01,413.3,
Palau,2018-01-01,412.5,
Palau,2017-01-01,411.6,
Palau,2016-01-01,410.8,
Palau,2015-01-01,409.9,
Palau,2014-01-01,409.04,
Palau,2013-01-01,408.18,
Palau,2012-01-01,407.32,
Palau,2011-01-01,406.46,
Palau,2010-01-01,405.6,
Palau,2009-01-01,404.62,
Palau,2008-01-01,403.64,
Palau,2007-01-01,402.66,
Palau,2006-01-01,401.68,
Palau,2005-01-01,400.7,69.1292682926829
Palau,2004-01-01,399.72,
Palau,2003-01-01,398.74,
Palau,2002-01-01,397.76,
Palau,2001-01-01,396.78,
Palau,2000-01-01,395.8,70.4936585365854
Palau,1999-01-01,394.37,
Palau,1998-01-01,392.94,
Palau,1997-01-01,391.51,
Palau,1996-01-01,390.08,
Palau,1995-01-01,388.65,71.8446341463415
Palau,1994-01-01,387.22,
Palau,1993-01-01,385.79,
Palau,1992-01-01,384.36,
Palau,1991-01-01,382.93,
Palau,1990-01-01,380.0,69.0692682926829
Palau,1989-01-01,,
Palau,1988-01-01,,
Palau,1987-01-01,,
Palau,1986-01-01,,
Palau,1985-01-01,,
Palau,1984-01-01,,
Palau,1983-01-01,,
Palau,1982-01-01,,
Palau,1981-01-01,,
Palau,1980-01-01,,
Palau,1979-01-01,,
Palau,1978-01-01,,
Palau,1977-01-01,,
Palau,1976-01-01,,
Palau,1975-01-01,,
Palau,1974-01-01,,
Palau,1973-01-01,,
Palau,1972-01-01,,
Palau,1971-01-01,,
Palau,1970-01-01,,
Palau,1969-01-01,,
Palau,1968-01-01,,
Palau,1967-01-01,,
Palau,1966-01-01,,
Palau,1965-01-01,,
Palau,1964-01-01,,
Palau,1963-01-01,,
Palau,1962-01-01,,
Palau,1961-01-01,,
Palau,1960-01-01,,
Poland,2020-01-01,94830.0,
Poland,2019-01-01,94710.0,77.8560975609756
Poland,2018-01-01,94590.0,77.6024390243903
Poland,2017-01-01,94470.0,77.7536585365854
Poland,2016-01-01,94350.0,77.8512195121951
Poland,2015-01-01,94200.0,77.4512195121951
Poland,2014-01-01,94018.0,77.6024390243903
Poland,2013-01-01,93836.0,77.0
Poland,2012-01-01,93654.0,76.7463414634146
Poland,2011-01-01,93472.0,76.6951219512195
Poland,2010-01-01,93290.0,76.2463414634146
Poland,2009-01-01,93020.0,75.6951219512195
Poland,2008-01-01,92750.0,75.5439024390244
Poland,2007-01-01,92480.0,75.2439024390244
Poland,2006-01-01,92210.0,75.1439024390244
Poland,2005-01-01,91940.0,74.9951219512195
Poland,2004-01-01,91670.0,74.8463414634146
Poland,2003-01-01,91400.0,74.5975609756098
Poland,2002-01-01,91130.0,74.4975609756098
Poland,2001-01-01,90860.0,74.2
Poland,2000-01-01,90590.0,73.7487804878049
Poland,1999-01-01,90413.0,73.0439024390244
Poland,1998-01-01,90236.0,72.9975609756098
Poland,1997-01-01,90059.0,72.6463414634146
Poland,1996-01-01,89882.0,72.2463414634146
Poland,1995-01-01,89705.0,71.8926829268293
Poland,1994-01-01,89528.0,71.6951219512195
Poland,1993-01-01,89351.0,71.5951219512195
Poland,1992-01-01,89174.0,71.090243902439
Poland,1991-01-01,88997.0,70.5878048780488
Poland,1990-01-01,88820.0,70.890243902439
Poland,1989-01-01,,71.0439024390244
Poland,1988-01-01,,71.3317073170732
Poland,1987-01-01,,70.8975609756098
Poland,1986-01-01,,70.8487804878049
Poland,1985-01-01,,70.5487804878049
Poland,1984-01-01,,70.8
Poland,1983-01-01,,71.0
Poland,1982-01-01,,71.1024390243903
Poland,1981-01-01,,71.0512195121951
Poland,1980-01-01,,70.0975609756098
Poland,1979-01-01,,70.7512195121951
Poland,1978-01-01,,70.3512195121951
Poland,1977-01-01,,70.4024390243902
Poland,1976-01-01,,70.6560975609756
Poland,1975-01-01,,70.5609756097561
Poland,1974-01-01,,71.1170731707317
Poland,1973-01-01,,70.6634146341463
Poland,1972-01-01,,70.6658536585366
Poland,1971-01-01,,69.6121951219512
Poland,1970-01-01,,69.8682926829268
Poland,1969-01-01,,69.719512195122
Poland,1968-01-01,,70.219512195122
Poland,1967-01-01,,69.4243902439024
Poland,1966-01-01,,69.8268292682927
Poland,1965-01-01,,69.4292682926829
Poland,1964-01-01,,68.6292682926829
Poland,1963-01-01,,68.3756097560976
Poland,1962-01-01,,67.4268292682927
Poland,1961-01-01,,67.7780487804878
Poland,1960-01-01,,67.6804878048781
Paraguay,2020-01-01,161022.6,
Paraguay,2019-01-01,163816.0,74.254
Paraguay,2018-01-01,166609.3,74.131
Paraguay,2017-01-01,169402.7,73.992
Paraguay,2016-01-01,173331.3,73.836
Paraguay,2015-01-01,174989.4,73.662
Paraguay,2014-01-01,179131.94,73.473
Paraguay,2013-01-01,183274.48,73.274
Paraguay,2012-01-01,187417.02,73.068
Paraguay,2011-01-01,191559.56,72.86
Paraguay,2010-01-01,195702.1,72.653
Paraguay,2009-01-01,199123.54,72.45
Paraguay,2008-01-01,202544.98,72.251
Paraguay,2007-01-01,205966.42,72.055
Paraguay,2006-01-01,209387.86,71.862
Paraguay,2005-01-01,212809.3,71.667
Paraguay,2004-01-01,216230.74,71.464
Paraguay,2003-01-01,219652.18,71.249
Paraguay,2002-01-01,223073.62,71.023
Paraguay,2001-01-01,226495.06,70.786
Paraguay,2000-01-01,229916.5,70.546
Paraguay,1999-01-01,232470.71,70.31
Paraguay,1998-01-01,235024.92,70.087
Paraguay,1997-01-01,237579.13,69.88
Paraguay,1996-01-01,240133.34,69.69
Paraguay,1995-01-01,242687.55,69.511
Paraguay,1994-01-01,245241.76,69.335
Paraguay,1993-01-01,247795.97,69.152
Paraguay,1992-01-01,250350.18,68.958
Paraguay,1991-01-01,252904.39,68.753
Paraguay,1990-01-01,255458.6,68.545
Paraguay,1989-01-01,,68.343
Paraguay,1988-01-01,,68.157
Paraguay,1987-01-01,,67.993
Paraguay,1986-01-01,,67.85
Paraguay,1985-01-01,,67.723
Paraguay,1984-01-01,,67.603
Paraguay,1983-01-01,,67.479
Paraguay,1982-01-01,,67.343
Paraguay,1981-01-01,,67.192
Paraguay,1980-01-01,,67.026
Paraguay,1979-01-01,,66.847
Paraguay,1978-01-01,,66.664
Paraguay,1977-01-01,,66.481
Paraguay,1976-01-01,,66.302
Paraguay,1975-01-01,,66.13
Paraguay,1974-01-01,,65.964
Paraguay,1973-01-01,,65.806
Paraguay,1972-01-01,,65.653
Paraguay,1971-01-01,,65.506
Paraguay,1970-01-01,,65.368
Paraguay,1969-01-01,,65.241
Paraguay,1968-01-01,,65.124
Paraguay,1967-01-01,,65.015
Paraguay,1966-01-01,,64.908
Paraguay,1965-01-01,,64.793
Paraguay,1964-01-01,,64.659
Paraguay,1963-01-01,,64.5
Paraguay,1962-01-01,,64.314
Paraguay,1961-01-01,,64.105
Paraguay,1960-01-01,,63.881
Romania,2020-01-01,69290.5,
Romania,2019-01-01,69290.5,75.4585365853659
Romania,2018-01-01,69290.5,75.3585365853659
Romania,2017-01-01,69290.5,75.309756097561
Romania,2016-01-01,69290.5,75.209756097561
Romania,2015-01-01,69009.6,74.9121951219512
Romania,2014-01-01,68237.68,74.909756097561
Romania,2013-01-01,67465.76,75.0634146341463
Romania,2012-01-01,66693.84,74.4121951219512
Romania,2011-01-01,65921.92,74.409756097561
Romania,2010-01-01,65150.0,73.4585365853659
Romania,2009-01-01,65001.0,73.309756097561
Romania,2008-01-01,64852.0,72.5658536585366
Romania,2007-01-01,64703.0,72.5658536585366
Romania,2006-01-01,64554.0,72.1634146341463
Romania,2005-01-01,64405.0,71.9121951219512
Romania,2004-01-01,64256.0,71.5609756097561
Romania,2003-01-01,64107.0,71.309756097561
Romania,2002-01-01,63958.0,71.009756097561
Romania,2001-01-01,63809.0,71.1609756097561
Romania,2000-01-01,63660.0,71.1634146341463
Romania,1999-01-01,63665.0,70.5121951219512
Romania,1998-01-01,63670.0,69.8073170731708
Romania,1997-01-01,63675.0,69.0048780487805
Romania,1996-01-01,63680.0,69.1048780487805
Romania,1995-01-01,63685.0,69.4560975609756
Romania,1994-01-01,63690.0,69.509756097561
Romania,1993-01-01,63695.0,69.5634146341464
Romania,1992-01-01,63700.0,69.7843902439024
Romania,1991-01-01,63705.0,69.7843902439024
Romania,1990-01-01,63710.0,69.7412195121951
Romania,1989-01-01,,69.5307317073171
Romania,1988-01-01,,69.3880487804878
Romania,1987-01-01,,69.2268292682927
Romania,1986-01-01,,69.4963414634146
Romania,1985-01-01,,69.7068292682927
Romania,1984-01-01,,69.6587804878049
Romania,1983-01-01,,69.7263414634147
Romania,1982-01-01,,69.5317073170732
Romania,1981-01-01,,69.3682926829268
Romania,1980-01-01,,69.0909756097561
Romania,1979-01-01,,69.1531707317073
Romania,1978-01-01,,69.4804878048781
Romania,1977-01-01,,69.7419512195122
Romania,1976-01-01,,69.6987804878049
Romania,1975-01-01,,69.6139024390244
Romania,1974-01-01,,69.499756097561
Romania,1973-01-01,,69.0056097560976
Romania,1972-01-01,,68.470243902439
Romania,1971-01-01,,68.5041463414634
Romania,1970-01-01,,68.0564146341463
Romania,1969-01-01,,67.8149268292683
Romania,1968-01-01,,67.671243902439
Romania,1967-01-01,,67.6269024390244
Romania,1966-01-01,,67.6594634146341
Romania,1965-01-01,,67.6978536585366
Romania,1964-01-01,,67.6504390243903
Romania,1963-01-01,,67.4410731707317
Romania,1962-01-01,,67.0290731707317
Romania,1961-01-01,,66.4158780487805
Romania,1960-01-01,,65.6424390243903
Russian Federation,2020-01-01,8153116.0,
Russian Federation,2019-01-01,8153116.0,73.0839024390244
Russian Federation,2018-01-01,8153116.0,72.6621951219512
Russian Federation,2017-01-01,8153116.0,72.4514634146342
Russian Federation,2016-01-01,8151210.3,71.6512195121951
Russian Federation,2015-01-01,8149304.6,71.1834146341463
Russian Federation,2014-01-01,8149714.88,70.7436585365854
Russian Federation,2013-01-01,8150125.16,70.5787804878049
Russian Federation,2012-01-01,8150535.44,70.0721951219512
Russian Federation,2011-01-01,8150945.72,69.6839024390244
Russian Federation,2010-01-01,8151356.0,68.8412195121951
Russian Federation,2009-01-01,8145488.9,68.6846341463415
Russian Federation,2008-01-01,8139621.8,67.9492682926829
Russian Federation,2007-01-01,8133754.7,67.5868292682927
Russian Federation,2006-01-01,8127887.6,66.7275609756098
Russian Federation,2005-01-01,8122020.5,65.529756097561
Russian Federation,2004-01-01,8116153.4,65.4709756097561
Russian Federation,2003-01-01,8110286.3,65.0275609756098
Russian Federation,2002-01-01,8104419.2,65.1287804878049
Russian Federation,2001-01-01,8098552.1,65.3834146341463
Russian Federation,2000-01-01,8092685.0,65.4836585365854
Russian Federation,1999-01-01,8092366.4,65.9821951219512
Russian Federation,1998-01-01,8092047.8,67.029756097561
Russian Federation,1997-01-01,8091729.2,66.6987804878049
Russian Federation,1996-01-01,8091410.6,65.8541463414634
Russian Federation,1995-01-01,8091092.0,64.6907317073171
Russian Federation,1994-01-01,8090773.4,64.4670731707317
Russian Federation,1993-01-01,8090454.8,64.9358536585366
Russian Federation,1992-01-01,8090136.2,66.8731707317073
Russian Federation,1991-01-01,8089500.0,68.4743902439024
Russian Federation,1990-01-01,8089500.0,68.8860975609756
Russian Federation,1989-01-01,,69.1717073170732
Russian Federation,1988-01-01,,69.4643902439024
Russian Federation,1987-01-01,,69.44
Russian Federation,1986-01-01,,69.389756097561
Russian Federation,1985-01-01,,67.8568292682927
Russian Federation,1984-01-01,,67.2026829268293
Russian Federation,1983-01-01,,67.6526829268293
Russian Federation,1982-01-01,,67.8060975609756
Russian Federation,1981-01-01,,67.2639024390244
Russian Federation,1980-01-01,,67.0339024390244
Russian Federation,1979-01-01,,67.1143902439024
Russian Federation,1978-01-01,,67.3909756097561
Russian Federation,1977-01-01,,67.3763414634146
Russian Federation,1976-01-01,,67.4875609756098
Russian Federation,1975-01-01,,67.7239024390244
Russian Federation,1974-01-01,,68.320243902439
Russian Federation,1973-01-01,,68.2946341463415
Russian Federation,1972-01-01,,68.3085365853659
Russian Federation,1971-01-01,,68.3765853658537
Russian Federation,1970-01-01,,68.1336585365854
Russian Federation,1969-01-01,,67.8671219512195
Russian Federation,1968-01-01,,67.8743414634146
Russian Federation,1967-01-01,,67.8601463414634
Russian Federation,1966-01-01,,67.812512195122
Russian Federation,1965-01-01,,67.7188536585366
Russian Federation,1964-01-01,,67.566512195122
Russian Federation,1963-01-01,,67.3399024390244
Russian Federation,1962-01-01,,67.0214146341464
Russian Federation,1961-01-01,,66.5970243902439
Russian Federation,1960-01-01,,66.0552926829268
El Salvador,2020-01-01,5838.8,
El Salvador,2019-01-01,5883.8,73.317
El Salvador,2018-01-01,5928.8,73.096
El Salvador,2017-01-01,5973.8,72.872
El Salvador,2016-01-01,6018.8,72.644
El Salvador,2015-01-01,6063.8,72.412
El Salvador,2014-01-01,6108.8,72.175
El Salvador,2013-01-01,6153.8,71.935
El Salvador,2012-01-01,6198.8,71.692
El Salvador,2011-01-01,6243.8,71.449
El Salvador,2010-01-01,6288.8,71.21
El Salvador,2009-01-01,6333.8,70.978
El Salvador,2008-01-01,6378.8,70.756
El Salvador,2007-01-01,6423.8,70.542
El Salvador,2006-01-01,6468.8,70.333
El Salvador,2005-01-01,6513.8,70.124
El Salvador,2004-01-01,6558.8,69.908
El Salvador,2003-01-01,6603.8,69.68
El Salvador,2002-01-01,6648.8,69.432
El Salvador,2001-01-01,6693.8,69.162
El Salvador,2000-01-01,6738.8,68.875
El Salvador,1999-01-01,6783.8,68.581
El Salvador,1998-01-01,6828.8,68.284
El Salvador,1997-01-01,6873.8,67.978
El Salvador,1996-01-01,6918.8,67.651
El Salvador,1995-01-01,6963.8,67.277
El Salvador,1994-01-01,7008.8,66.824
El Salvador,1993-01-01,7053.8,66.273
El Salvador,1992-01-01,7098.8,65.617
El Salvador,1991-01-01,7143.8,64.858
El Salvador,1990-01-01,7188.8,64.0
El Salvador,1989-01-01,,63.05
El Salvador,1988-01-01,,62.044
El Salvador,1987-01-01,,61.024
El Salvador,1986-01-01,,60.025
El Salvador,1985-01-01,,59.097
El Salvador,1984-01-01,,58.283
El Salvador,1983-01-01,,57.601
El Salvador,1982-01-01,,57.058
El Salvador,1981-01-01,,56.658
El Salvador,1980-01-01,,56.394
El Salvador,1979-01-01,,56.248
El Salvador,1978-01-01,,56.178
El Salvador,1977-01-01,,56.142
El Salvador,1976-01-01,,56.11
El Salvador,1975-01-01,,56.052
El Salvador,1974-01-01,,55.948
El Salvador,1973-01-01,,55.793
El Salvador,1972-01-01,,55.586
El Salvador,1971-01-01,,55.32
El Salvador,1970-01-01,,54.998
El Salvador,1969-01-01,,54.628
El Salvador,1968-01-01,,54.226
El Salvador,1967-01-01,,53.803
El Salvador,1966-01-01,,53.36
El Salvador,1965-01-01,,52.893
El Salvador,1964-01-01,,52.391
El Salvador,1963-01-01,,51.847
El Salvador,1962-01-01,,51.256
El Salvador,1961-01-01,,50.621
El Salvador,1960-01-01,,49.95
Serbia,2020-01-01,27226.5,
Serbia,2019-01-01,27222.2,75.6853658536585
Serbia,2018-01-01,27220.0,75.890243902439
Serbia,2017-01-01,27218.6,75.5390243902439
Serbia,2016-01-01,27201.8,75.6878048780488
Serbia,2015-01-01,27195.3,75.2878048780488
Serbia,2014-01-01,27182.24,75.3365853658537
Serbia,2013-01-01,27169.18,75.1853658536585
